step,episode_step,terminated,truncated,root_qpos_z,info_root_height,ball_x,ball_y,ball_rel_waist_x,ball_rel_waist_y,ball_rel_waist_z,ball_qvel_x,ball_qvel_y,ball_speed_qvel,info_ball_speed,ball_visible,termination_ball_unseen,termination_ball_out,termination_fallen,reward_total
249,61,False,False,0.5598941445350647,0.5622100830078125,2.0232303142547607,-0.42985907196998596,1.697435975074768,-0.0009992377599701285,0.6812572479248047,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.014282315038144588
250,62,False,False,0.5489037036895752,0.5518659353256226,2.0232303142547607,-0.42985907196998596,1.664236307144165,-0.023262178525328636,0.7149298787117004,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01437255460768938
251,63,False,False,0.5356661677360535,0.5391616821289062,2.0232303142547607,-0.42985907196998596,1.6288046836853027,-0.04441137984395027,0.7464795112609863,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.014818081632256508
252,64,False,False,0.5206847786903381,0.5245426297187805,2.0232303142547607,-0.42985907196998596,1.590659260749817,-0.06941508501768112,0.7761614918708801,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.015574288554489613
253,0,True,False,0.6296656131744385,0.5085951685905457,2.0469322204589844,-0.29629090428352356,1.9906351566314697,-0.00020527585002128035,-0.4488464891910553,0.0,0.0,0.0,0.0,1.0,nan,nan,1.0,0.0167558453977108
254,1,False,False,0.6239262223243713,0.6258606910705566,0.2917473018169403,-2.0475845336914062,2.0000386238098145,0.003590388223528862,-0.41799139976501465,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.07046667486429214
255,2,False,False,0.6139951348304749,0.6167600154876709,0.2917473018169403,-2.0475845336914062,2.0146169662475586,0.050268132239580154,-0.36012157797813416,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.06255711615085602
256,3,False,False,0.6016995310783386,0.6049009561538696,0.2917473018169403,-2.0475845336914062,2.014761447906494,0.11625240743160248,-0.33886459469795227,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.049045443534851074
257,4,False,False,0.588365375995636,0.5917494893074036,0.2917473018169403,-2.0475845336914062,2.0010859966278076,0.1745661497116089,-0.3604087829589844,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.032373517751693726
258,5,False,False,0.5748034119606018,0.5781627297401428,0.2917473018169403,-2.0475845336914062,1.9795392751693726,0.21212707459926605,-0.4091312289237976,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.02336644008755684
259,6,False,False,0.5618977546691895,0.5650299787521362,0.2917473018169403,-2.0475845336914062,1.9565143585205078,0.2099074423313141,-0.46945053339004517,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01689968816936016
260,7,False,False,0.5504032969474792,0.553097128868103,0.2917473018169403,-2.0475845336914062,1.9321385622024536,0.18853618204593658,-0.5336707830429077,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.008590305224061012
261,8,False,False,0.5412190556526184,0.5432652831077576,0.2917473018169403,-2.0475845336914062,1.9067020416259766,0.18404527008533478,-0.5916836857795715,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.005689966958016157
262,9,False,False,0.535057008266449,0.5362923741340637,0.2917473018169403,-2.0475845336914062,1.8839292526245117,0.18652094900608063,-0.6394398808479309,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.003730164607986808
263,10,False,False,0.5324587225914001,0.5327666997909546,0.2917473018169403,-2.0475845336914062,1.8651469945907593,0.1906549632549286,-0.677297055721283,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.005353711545467377
264,11,False,False,0.5337185263633728,0.533045768737793,0.2917473018169403,-2.0475845336914062,1.8511954545974731,0.1922541856765747,-0.7058823108673096,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.006589378695935011
265,12,False,False,0.5389675498008728,0.5372917652130127,0.2917473018169403,-2.0475845336914062,1.842661738395691,0.19024896621704102,-0.7252205014228821,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.006844270974397659
266,13,False,False,0.5482275485992432,0.5455594658851624,0.2917473018169403,-2.0475845336914062,1.8405910730361938,0.18381933867931366,-0.7340939044952393,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.007013885769993067
267,14,False,False,0.5601900219917297,0.5570282340049744,0.2917473018169403,-2.0475845336914062,1.8544772863388062,0.17722517251968384,-0.7127798795700073,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.008097011595964432
268,15,False,False,0.5730672478675842,0.569837212562561,0.2917473018169403,-2.0475845336914062,1.8899717330932617,0.18272821605205536,-0.6423781514167786,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01160500105470419
269,16,False,False,0.5856606364250183,0.5826119184494019,0.2917473018169403,-2.0475845336914062,1.934322476387024,0.20565953850746155,-0.5360592007637024,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.015315820463001728
270,17,False,False,0.5965369343757629,0.5940312743186951,0.2917473018169403,-2.0475845336914062,1.9760892391204834,0.21940991282463074,-0.4170945882797241,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.015857074409723282
271,18,False,False,0.6047738790512085,0.6029884219169617,0.2917473018169403,-2.0475845336914062,2.0054492950439453,0.22922854125499725,-0.3142101466655731,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01299366820603609
272,19,False,False,0.6099660992622375,0.6089579463005066,0.2917473018169403,-2.0475845336914062,2.0213637351989746,0.24035148322582245,-0.24381332099437714,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.008631466887891293
273,20,False,False,0.6121278405189514,0.6118624210357666,0.2917473018169403,-2.0475845336914062,2.0266222953796387,0.2526738941669464,-0.21102774143218994,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.004171315114945173
274,21,False,False,0.6115533113479614,0.6119333505630493,0.2917473018169403,-2.0475845336914062,2.02401065826416,0.2666686177253723,-0.2116021066904068,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0005527808098122478
275,22,False,False,0.608717679977417,0.6096183657646179,0.2917473018169403,-2.0475845336914062,2.0156922340393066,0.2819175720214844,-0.23557445406913757,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.004868954420089722
276,23,False,False,0.6041688323020935,0.605445146560669,0.2917473018169403,-2.0475845336914062,2.003314971923828,0.29887092113494873,-0.2716408371925354,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.007961392402648926
277,24,False,False,0.5984703302383423,0.5999863147735596,0.2917473018169403,-2.0475845336914062,1.9886139631271362,0.31692755222320557,-0.3104042410850525,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.008300170302391052
278,25,False,False,0.5925229787826538,0.5939942598342896,0.2917473018169403,-2.0475845336914062,1.9729607105255127,0.3351050317287445,-0.34714481234550476,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.007200762629508972
279,26,False,False,0.587759256362915,0.5887801647186279,0.2917473018169403,-2.0475845336914062,1.9575226306915283,0.34787294268608093,-0.3826950490474701,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.006032511591911316
280,27,False,False,0.5843461751937866,0.5851718187332153,0.2917473018169403,-2.0475845336914062,1.9494024515151978,0.34467947483062744,-0.40213558077812195,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.00131167471408844
281,28,False,False,0.5810418128967285,0.581885576248169,0.2917473018169403,-2.0475845336914062,1.9500118494033813,0.34374499320983887,-0.3915742337703705,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0016269106417894363
282,29,False,False,0.576883852481842,0.5779937505722046,0.2917473018169403,-2.0475845336914062,1.956621527671814,0.3490995764732361,-0.3552761375904083,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0032347235828638077
283,30,False,False,0.5720207095146179,0.5732873678207397,0.2917473018169403,-2.0475845336914062,1.9668710231781006,0.3421778082847595,-0.3090055584907532,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0038060189690440893
284,31,False,False,0.5666038393974304,0.5679987072944641,0.2917473018169403,-2.0475845336914062,1.9777871370315552,0.31874212622642517,-0.2650606334209442,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0035909905564039946
285,32,False,False,0.5604027509689331,0.5620099306106567,0.2917473018169403,-2.0475845336914062,1.985011100769043,0.2934175133705139,-0.23194728791713715,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.002884804969653487
286,33,False,False,0.5541480183601379,0.5555103421211243,0.2917473018169403,-2.0475845336914062,1.9896206855773926,0.2611182630062103,-0.21081480383872986,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0022498115431517363
287,34,False,False,0.5497546792030334,0.5507025718688965,0.2917473018169403,-2.0475845336914062,1.991558313369751,0.20746538043022156,-0.21281281113624573,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0009943480836227536
288,35,False,False,0.5471715927124023,0.5476483702659607,0.2917473018169403,-2.0475845336914062,1.976000189781189,0.22333650290966034,-0.2567904591560364,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0040464848279953
289,36,False,False,0.5460421442985535,0.5462390780448914,0.2917473018169403,-2.0475845336914062,1.959233283996582,0.21919654309749603,-0.3091958463191986,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0038935989141464233
290,37,False,False,0.5454423427581787,0.54555743932724,0.2917473018169403,-2.0475845336914062,1.9516602754592896,0.18539252877235413,-0.3336695432662964,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0012339799432083964
291,38,False,False,0.545290470123291,0.5452833771705627,0.2917473018169403,-2.0475845336914062,1.9552744626998901,0.13359935581684113,-0.31835633516311646,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.004191413056105375
292,39,False,False,0.5469385981559753,0.5462594628334045,0.2917473018169403,-2.0475845336914062,1.9621591567993164,0.08496787399053574,-0.2824489176273346,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.006097904406487942
293,40,False,False,0.5499458909034729,0.5491185784339905,0.2917473018169403,-2.0475845336914062,1.9696662425994873,0.055675435811281204,-0.2325434684753418,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.007569126784801483
294,41,False,False,0.5534171462059021,0.5525650382041931,0.2917473018169403,-2.0475845336914062,1.9794477224349976,0.03842834383249283,-0.1593695431947708,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00923836138099432
295,42,False,False,0.5565571784973145,0.5557913780212402,0.2917473018169403,-2.0475845336914062,1.9870936870574951,0.03257716819643974,-0.07766018807888031,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.009847098961472511
296,43,False,False,0.5597504377365112,0.558890163898468,0.2917473018169403,-2.0475845336914062,1.9906632900238037,0.03169337287545204,-0.00036339685902930796,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.009522120468318462
297,44,False,False,0.5630861520767212,0.562283992767334,0.2917473018169403,-2.0475845336914062,1.9894134998321533,0.03437865898013115,0.05405651032924652,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.008273066952824593
298,45,False,False,0.5654380917549133,0.5649620890617371,0.2917473018169403,-2.0475845336914062,1.984863042831421,0.023424100130796432,0.08130618929862976,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.006784907076507807
299,46,False,False,0.5665956735610962,0.5663999915122986,0.2917473018169403,-2.0475845336914062,1.9787991046905518,0.01293197087943554,0.0966196060180664,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.006046218331903219
300,47,False,False,0.5667499303817749,0.5667823553085327,0.2917473018169403,-2.0475845336914062,1.9720277786254883,0.006990872323513031,0.10903584212064743,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.005851754453033209
